id_student,average_score,completed_assessments,late_submission_count
634027,52.75,8,0
634035,55.0,3,0
634037,69.42857142857143,7,0
634040,58.0,5,0
634047,72.71428571428571,7,0
634057,75.5,4,0
634058,83.8,5,0
634061,90.55555555555556,9,0
634066,74.0,2,0
634070,86.33333333333333,12,0
634075,88.72727272727273,11,0
634076,94.77777777777777,9,0
634077,74.54545454545455,11,0
634088,89.0,12,0
634094,68.63636363636364,11,0
634099,45.0,2,0
634106,65.42857142857143,7,0
634107,69.0,1,0
634111,84.26666666666667,15,0
634114,70.66666666666667,12,6
634119,88.2,5,0
634128,85.57142857142857,7,0
634139,82.66666666666667,12,0
634155,90.08333333333333,12,0
634157,84.11111111111111,9,0
634164,86.14285714285714,7,0
634165,79.41666666666667,12,0
634167,91.6,5,0
634176,30.0,1,0
634178,82.0,7,0
634187,87.33333333333333,3,0
634188,67.63636363636364,11,0
634193,85.16666666666667,6,0
634200,78.10526315789474,19,0
634209,86.16666666666667,12,0
634216,91.53846153846153,13,0
634217,98.11111111111111,9,0
634230,84.63636363636364,11,0
634234,90.0,9,0
634241,77.92307692307692,13,0
634245,49.333333333333336,3,0
634246,56.333333333333336,6,0
634247,77.5,4,0
634252,74.0,1,0
634254,66.0,2,0
634258,73.0,9,0
634260,78.33333333333333,12,0
634265,84.2,10,0
634273,71.0,1,0
634278,65.66666666666667,3,0
634279,72.66666666666667,3,0
634280,82.27272727272727,11,0
634286,77.81818181818181,11,0
634304,68.72727272727273,11,0
634305,81.42857142857143,7,0
634309,76.28571428571429,7,0
634311,45.0,1,0
634316,82.11111111111111,9,0
634318,94.25,4,0
634320,76.0,9,0
634323,90.66666666666667,9,0
634340,60.0,1,0
634343,83.75,12,0
634344,51.666666666666664,3,0
634345,92.5,2,0
634347,75.0,1,0
634349,69.0,5,0
634351,83.4375,16,0
634353,61.5,4,0
634360,85.0,2,0
634365,94.6,5,0
634367,93.0,4,0
634369,87.85714285714286,7,0
634383,90.0,7,0
634397,59.4,5,0
634404,89.5,8,0
634412,86.9,10,0
634414,65.33333333333333,3,0
634420,64.11111111111111,9,0
634426,70.41666666666667,12,0
634427,83.25,12,0
634429,75.5,12,0
634430,76.33333333333333,12,0
634431,74.58333333333333,12,0
634433,68.5,4,0
634435,83.91666666666667,12,0
634444,78.88888888888889,9,0
634461,51.5,8,0
634470,89.22222222222223,9,0
634472,91.3,10,0
634477,66.45454545454545,11,0
634479,86.375,8,0
634481,81.36363636363636,11,0
634483,76.9,10,0
634489,75.0,4,0
634491,84.0,10,0
634494,53.666666666666664,3,0
634498,54.888888888888886,9,0
634500,76.71428571428571,14,0
634503,84.77777777777777,9,0
634507,83.22222222222223,9,0
634508,70.125,8,4
634512,83.0,18,0
634523,40.0,1,0
634526,81.33333333333333,12,0
634529,87.55555555555556,9,0
634530,85.0,9,0
634536,89.33333333333333,21,0
634539,64.75,4,0
634547,83.57142857142857,7,0
634551,76.11111111111111,9,0
634552,83.6923076923077,13,0
634569,83.57142857142857,7,0
634570,83.88888888888889,9,0
634578,91.42857142857143,7,0
634583,82.85714285714286,7,0
634589,77.88888888888889,9,0
634596,84.16666666666667,6,0
634600,70.25,12,0
634601,79.66666666666667,3,0
634606,82.54545454545455,11,0
634616,71.66666666666667,12,0
634618,91.33333333333333,9,0
634635,93.0,4,0
634636,68.3529411764706,17,0
634646,76.85714285714286,7,0
634648,60.8125,16,0
634649,72.0,2,0
634671,63.2,5,0
634681,94.57142857142857,7,0
634693,34.0,2,0
634701,88.0,1,0
634715,92.5,10,0
634721,61.1,10,0
634737,66.2,5,0
634744,65.25,4,0
634746,86.66666666666667,9,0
634749,92.0,12,0
634751,91.125,8,0
634772,55.2,5,0
634774,70.25,4,0
634776,79.33333333333333,6,0
634784,75.75,4,0
634816,87.0,9,0
634817,70.2,5,0
634820,22.0,4,0
634822,55.0,1,0
634824,64.125,16,0
634833,87.45454545454545,11,0
634848,82.0,6,0
634851,93.18181818181819,11,0
634853,58.470588235294116,17,8
634859,80.0,4,0
634862,81.75,12,0
634869,74.75,4,0
634876,71.5,10,0
634878,75.0,7,0
634879,93.5,4,0
634905,89.85714285714286,7,0
634909,87.5,2,0
634918,60.75,4,0
634919,79.83333333333333,12,0
634924,94.41666666666667,12,0
634928,70.7,10,0
634940,90.5,4,0
634943,78.0,1,0
634944,76.0,11,0
634946,51.0,2,0
634957,40.0,1,0
634966,55.857142857142854,7,0
634968,65.0,1,0
634976,94.1,10,0
634986,87.77777777777777,9,0
634999,90.16666666666667,12,0
635011,78.45454545454545,11,0
635034,57.89473684210526,19,0
635035,93.55555555555556,9,0
635041,55.0,5,0
635043,89.15384615384616,13,0
635046,78.0,1,0
635052,71.77777777777777,9,0
635058,84.42857142857143,7,0
635079,86.0,1,0
635100,73.14285714285714,7,0
635109,68.46153846153847,13,0
635113,78.63636363636364,11,0
635122,91.27272727272727,11,0
635124,65.0,2,0
635136,82.55555555555556,9,0
635141,73.14285714285714,7,0
635170,47.0,7,0
635173,80.0909090909091,11,0
635184,55.75,12,0
635228,86.0,11,0
635230,92.8,10,0
635233,75.44444444444444,9,0
635241,79.36363636363636,11,0
635244,77.27272727272727,11,0
635246,66.125,8,0
635247,58.333333333333336,6,0
635255,88.28571428571429,7,0
635279,74.28571428571429,7,0
635325,75.0,4,0
635328,48.2,5,0
635334,88.11111111111111,9,0
635410,51.833333333333336,6,0
635416,74.4,5,0
635418,65.71428571428571,7,0
635432,58.75,4,0
635433,76.72727272727273,11,0
635435,73.72727272727273,11,0
635452,69.0,5,0
635473,100.0,3,0
635506,78.55555555555556,9,0
635515,86.75,4,0
635561,66.0,3,0
635564,88.25,4,0
635573,97.55555555555556,9,0
635591,83.45454545454545,11,0
635703,86.0,9,0
635711,79.4,5,0
635719,79.22222222222223,9,0
635720,82.75,4,0
635746,82.0,1,0
635751,69.54545454545455,11,0
635755,86.45454545454545,11,0
635761,66.72727272727273,11,0
635764,76.1,10,0
635771,79.3,10,0
635773,82.81818181818181,11,0
635774,80.0,10,0
635777,56.2,5,0
635779,80.55555555555556,9,0
635788,88.5,10,0
635793,84.66666666666667,3,0
635795,81.41666666666667,12,0
635802,96.77777777777777,9,0
635813,80.88888888888889,9,0
635885,52.5,2,0
635890,62.6,5,0
635903,83.25,4,0
635921,73.6,5,0
635924,52.4,5,0
635953,94.0,4,0
635972,82.0,9,0
635985,80.0,2,0
635988,90.5,6,0
635992,92.14285714285714,7,0
636000,61.888888888888886,9,0
636018,90.22222222222223,9,0
636124,96.6923076923077,13,0
636243,47.5,2,0
636282,73.88888888888889,9,0
636283,77.125,8,0
636302,79.8,5,0
636314,75.66666666666667,12,0
636364,88.125,16,0
636375,75.25,4,0
636387,94.77777777777777,9,0
636400,88.16666666666667,12,0
636408,64.33333333333333,12,0
636420,33.0,1,0
636422,88.8,5,0
636443,79.0,4,0
636451,75.14285714285714,7,0
636464,72.77777777777777,9,0
636467,83.75,4,0
636469,86.0,12,0
636484,79.0,7,0
636492,46.0,1,0
636503,52.57142857142857,7,0
636525,78.4,5,0
636547,69.5,4,0
636554,89.125,8,0
636565,76.91666666666667,12,0
636594,92.71428571428571,7,0
636628,67.0,1,0
636634,58.0,1,0
636656,78.33333333333333,12,0
636697,83.14285714285714,7,0
636704,65.33333333333333,12,0
636716,84.0,6,0
636732,81.5,4,0
636783,92.76190476190476,21,0
636830,88.41666666666667,12,0
636832,74.0,12,0
636875,68.66666666666667,7,0
636953,1.0,1,0
636996,82.625,8,0
637003,75.6,5,0
637004,73.5,12,0
637063,64.0,5,0
637064,95.25,4,0
637067,58.888888888888886,9,0
637070,67.11111111111111,9,0
637075,65.0,1,0
637089,53.75,4,0
637123,95.75,4,0
637203,85.0,8,0
637206,89.66666666666667,9,0
637238,46.0,5,0
637279,64.6,5,0
637280,77.88888888888889,9,0
637325,6.0,1,0
637347,50.142857142857146,7,0
637348,54.0,4,0
637358,77.41666666666667,12,0
637370,72.0,5,0
637374,62.0,5,0
637382,86.0,5,0
637388,60.2,5,0
637401,94.5,4,0
637414,82.0,5,0
637468,84.0,8,0
637473,87.85714285714286,7,0
637476,68.77777777777777,9,0
637496,83.125,8,0
637509,54.666666666666664,3,0
637514,46.0,4,0
637528,76.0,1,0
637563,90.25,4,0
637582,50.916666666666664,12,0
637586,75.0,5,0
637621,85.22222222222223,9,0
637624,67.5,4,0
637665,51.8,5,0
637691,48.13333333333333,15,0
637708,93.9047619047619,21,0
637715,41.2,5,0
637722,96.0,9,0
637754,98.11111111111111,9,0
637788,67.0,2,0
637800,66.66666666666667,3,0
637810,47.6,5,0
637815,80.4,5,0
637820,37.5,4,0
637903,81.4,5,0
637906,72.5,12,0
637939,33.25,4,0
637980,76.5,12,0
637993,50.0,1,0
638007,68.33333333333333,6,0
638018,90.3076923076923,13,0
638023,65.0,1,0
638034,81.91666666666667,12,0
638036,34.5,2,0
638051,45.0,7,0
638092,75.0,2,0
638131,67.66666666666667,3,0
638202,61.75,4,0
638228,93.55555555555556,9,0
638243,67.0,1,0
638254,84.5,6,0
638257,80.66666666666667,3,0
638384,86.28571428571429,7,0
638388,83.0,12,0
638411,84.66666666666667,12,0
638498,70.91666666666667,12,0
638503,70.0,9,0
638504,22.0,1,0
638515,70.91666666666667,12,0
638516,68.4,5,0
638544,79.33333333333333,3,0
638554,100.0,1,0
638604,82.25,4,0
638625,90.25,12,0
638655,86.25,12,0
638677,80.33333333333333,6,0
638699,72.57142857142857,7,0
638756,70.8,5,0
638771,78.5,8,0
638831,56.0,5,0
638970,57.75,4,0
638997,60.4,5,0
639012,59.083333333333336,12,0
639028,73.58333333333333,12,0
639053,65.6,5,0
639181,76.66666666666667,9,0
639194,88.0,4,0
639231,78.33333333333333,12,0
639234,83.0,7,0
639238,67.0,2,0
639243,74.66666666666667,3,0
639251,76.66666666666667,9,0
639253,89.5,4,0
639461,78.75,8,0
639514,77.42857142857143,7,0
639522,73.58333333333333,12,0
639663,68.0,5,0
639724,92.0,5,0
639766,70.28571428571429,7,0
639919,70.0,2,0
640098,79.5,12,0
640109,63.0,2,0
640144,52.5,2,0
640178,60.857142857142854,7,0
640225,73.8,5,0
640265,27.5,2,0
640278,87.5,12,0
640289,23.666666666666668,3,0
640291,25.5,2,0
640307,79.75,4,0
640329,84.33333333333333,12,0
640425,77.8,5,0
640429,96.08333333333333,12,0
640439,74.66666666666667,3,0
640455,64.8,5,0
640505,83.88888888888889,9,0
640552,64.0,1,0
640584,65.33333333333333,3,0
640658,30.0,1,0
640691,95.0,2,0
640701,75.4,5,0
640706,82.66666666666667,3,0
640711,83.83333333333333,12,0
640752,70.0,12,0
640753,40.666666666666664,3,0
640773,63.6875,16,0
640836,88.14285714285714,7,0
640848,73.58333333333333,12,0
640892,84.83333333333333,12,0
640913,79.33333333333333,12,0
640927,85.5,12,0
640942,93.14285714285714,7,0
640975,81.57142857142857,7,0
640982,80.6,5,0
640995,86.85714285714286,7,0
641073,85.5,2,0
641085,70.0,2,0
641112,54.375,8,0
641116,97.25,4,0
641134,68.33333333333333,3,0
641137,92.41666666666667,12,0
641195,76.5,2,0
641200,94.25,4,0
641253,58.857142857142854,7,0
641275,31.0,2,0
641305,60.0,1,0
641309,79.08333333333333,12,0
641311,89.5,12,0
641315,70.42857142857143,7,0
641329,52.75,4,0
641347,49.8,5,0
641363,76.38095238095238,21,0
641401,82.25,12,0
641404,70.0,1,0
641433,72.0,2,0
641434,67.77777777777777,9,0
641452,46.75,8,0
641461,85.25,12,0
641470,59.333333333333336,3,0
641535,60.0,1,0
641547,80.25,12,0
641566,95.75,4,0
641569,87.25,4,0
641609,59.833333333333336,6,0
641616,73.0,5,0
641684,28.5,2,0
641696,80.33333333333333,9,0
641744,91.85714285714286,7,0
641804,63.125,8,0
641817,87.0,1,0
641840,69.0,5,0
641845,55.0,1,0
641864,87.75,12,0
641881,65.0,1,0
641896,81.85714285714286,7,0
641899,87.75,4,0
641914,87.83333333333333,12,0
641940,90.0,1,0
641992,38.5,2,0
642029,72.66666666666667,12,0
642056,90.5,12,0
642066,56.666666666666664,3,0
642067,57.2,5,0
642075,100.0,1,0
642083,67.6,5,0
642122,65.0,5,0
642139,56.5,6,0
642181,80.625,8,0
642196,71.28571428571429,7,0
642201,63.4,5,0
642230,55.0,1,0
642250,82.0,3,0
642291,89.0,9,0
642310,72.85714285714286,7,0
642342,91.5,4,0
642375,86.33333333333333,12,0
642396,84.66666666666667,3,0
642405,72.8,5,0
642413,50.6,5,0
642439,55.6,5,0
642443,90.85714285714286,7,0
642448,84.66666666666667,12,0
642449,61.416666666666664,12,0
642474,94.28571428571429,7,0
642493,78.75,12,0
642496,70.0,2,0
642498,91.08333333333333,12,0
642501,94.0,7,0
642512,65.5,2,0
642528,73.88888888888889,9,0
642550,67.6,5,0
642551,81.0,12,0
642561,89.44444444444444,9,0
642591,87.3076923076923,13,0
642595,84.2,5,0
642600,44.6,5,0
642625,82.5,2,0
642626,65.0,2,0
642656,94.75,4,0
642694,52.22222222222222,9,0
642698,69.8,5,0
642730,86.0,1,0
642740,95.0,12,0
642744,74.33333333333333,3,0
642750,91.41666666666667,12,0
642764,45.0,1,0
642790,56.0,2,0
642817,73.6,5,0
642821,79.375,8,0
642834,50.4,5,0
642838,72.125,16,0
642839,54.0,6,0
642840,72.16666666666667,6,0
642843,61.0,12,0
642850,92.4,5,0
642851,84.66666666666667,9,0
642872,84.91666666666667,12,0
642878,44.0,2,0
642879,65.71428571428571,7,0
642883,82.88888888888889,9,0
642900,78.77777777777777,9,0
642902,55.125,8,0
642905,83.57142857142857,7,0
642909,65.5,12,0
642939,76.0,2,0
642949,81.66666666666667,9,0
642953,86.0,8,0
642968,83.57142857142857,7,0
642989,87.66666666666667,9,0
643006,83.71428571428571,7,0
643036,77.0,6,0
643069,66.75,12,0
643077,94.0,4,0
643118,95.0,4,0
643126,76.71428571428571,7,0
643168,68.0,4,0
643172,50.2,5,0
643199,55.5,12,0
643202,80.66666666666667,12,0
643206,57.333333333333336,9,0
643208,77.6,5,0
643220,83.91666666666667,12,0
643230,52.666666666666664,3,0
643267,66.0,4,0
643270,85.25,4,0
643273,78.0,12,0
643280,71.57142857142857,7,0
643285,91.28571428571429,7,0
643309,85.0,2,0
643321,84.4,5,0
643323,82.77777777777777,9,0
643326,59.083333333333336,12,0
643354,77.6,5,0
643372,76.0,2,0
643403,86.33333333333333,9,0
643404,78.83333333333333,6,0
643406,90.55555555555556,9,0
643416,87.0,4,0
643434,57.142857142857146,7,0
643457,87.75,4,0
643466,95.66666666666667,12,0
643477,80.0,12,0
643481,84.25,4,0
643484,79.75,4,0
643496,87.0,12,0
643502,81.08333333333333,12,0
643510,72.25,4,0
643514,95.25,4,0
643525,50.0,1,0
643529,46.888888888888886,9,0
643531,90.5,4,0
643542,60.0,1,0
643568,84.25,8,0
643587,61.6,5,0
643591,83.41666666666667,12,0
643608,77.0,2,0
643619,80.625,8,0
643653,72.91666666666667,12,0
643659,43.0,1,0
643672,90.77777777777777,9,0
643690,49.5,2,0
643696,66.33333333333333,3,0
643705,95.25,4,0
643729,92.42857142857143,7,0
643751,87.33333333333333,12,0
643754,90.75,12,0
643757,57.0,2,0
643758,54.125,16,0
643770,75.71428571428571,7,0
643771,90.0,4,0
643953,65.33333333333333,3,0
643970,61.111111111111114,9,0
643986,75.8,5,0
644025,77.41666666666667,12,0
644061,69.77777777777777,9,0
644069,48.0,5,0
644072,80.25,4,0
644093,85.55555555555556,9,0
644101,41.0,3,0
644105,74.16666666666667,6,0
644113,95.5,4,0
644144,88.33333333333333,9,0
644159,75.0,3,0
644160,89.44444444444444,9,0
644164,71.0,5,0
644172,58.8,5,0
644188,78.0,9,0
644210,74.75,12,0
644226,85.875,8,0
644229,77.71428571428571,7,0
644242,92.22222222222223,9,0
644246,93.66666666666667,9,0
644252,68.5,2,0
644301,85.66666666666667,9,0
644303,76.0,1,0
644310,55.5,4,0
644343,65.9090909090909,11,0
644361,85.5,12,0
644362,61.6,5,0
644369,68.75,20,0
644384,81.11111111111111,9,0
644409,68.28571428571429,7,0
644416,91.6,5,0
644430,66.0,1,0
644441,75.55555555555556,9,0
644450,88.66666666666667,12,0
644457,78.14285714285714,7,0
644470,77.85714285714286,7,0
644474,48.57142857142857,7,0
644480,69.46153846153847,13,0
644482,100.0,1,0
644484,67.0,5,0
644508,78.66666666666667,12,0
644514,82.25,4,0
644516,72.2,5,0
644525,81.85714285714286,7,0
644567,85.0,2,0
644599,52.0,5,0
644742,84.5,4,0
644743,65.0,7,0
644761,89.0,12,0
644784,77.0909090909091,11,0
644791,88.33333333333333,12,0
644793,60.6,5,0
644794,85.25,4,0
644818,93.0,12,0
644822,58.6,5,0
644828,88.22222222222223,9,0
644847,74.63636363636364,11,0
644848,82.4,5,0
644863,79.6,5,0
644871,72.0,1,0
644883,1.0,1,0
644904,78.22222222222223,9,0
644905,88.0,4,0
644936,74.16666666666667,12,0
644951,91.11111111111111,9,0
644956,77.14285714285714,7,0
644964,91.85714285714286,7,0
644974,89.66666666666667,21,0
644990,73.0,9,0
644993,62.8,5,0
645003,76.0,4,0
645019,55.0,2,0
645020,69.83333333333333,12,0
645031,76.28571428571429,7,0
645042,44.75,4,0
645047,75.2,5,0
645054,39.857142857142854,7,0
645078,88.75,12,0
645081,78.14285714285714,7,0
645098,86.6,5,0
645124,94.33333333333333,9,0
645126,92.0,4,0
645144,99.5,8,0
645145,48.666666666666664,3,0
645147,62.666666666666664,6,0
645157,85.71428571428571,7,0
645160,11.0,1,0
645170,88.5,4,0
645174,64.28571428571429,7,0
645183,67.0,3,0
645216,90.5,8,0
645219,68.57142857142857,7,0
645231,90.0,9,0
645232,87.77777777777777,9,0
645248,21.5,2,0
645256,65.4,5,0
645319,93.25,4,0
645322,87.66666666666667,3,0
645326,84.0,9,0
645334,96.33333333333333,9,0
645359,72.0,5,0
645366,70.0,1,0
645369,86.0,6,0
645370,59.0,5,0
645371,100.0,1,0
645377,86.66666666666667,9,0
645405,88.66666666666667,12,0
645420,50.75,4,0
645425,81.4,5,0
645433,88.75,4,0
645434,80.14285714285714,7,0
645451,75.5,4,0
645496,68.33333333333333,6,0
645499,58.0,7,0
645512,55.0,1,0
645518,80.16666666666667,12,0
645542,88.5,4,0
645551,81.42857142857143,7,0
645557,82.5,2,0
645586,84.66666666666667,21,0
645590,78.0,1,0
645598,58.0,7,0
645607,85.0,9,0
645639,73.2,5,0
645678,66.8,5,0
645698,75.22222222222223,9,0
645705,67.5,12,0
645730,82.0,7,0
645732,80.3,10,0
645770,69.22222222222223,9,0
645784,75.5,12,0
645790,49.0,2,0
645792,97.0625,16,0
645801,49.22222222222222,9,0
645818,88.85714285714286,7,0
645831,91.0,4,0
645835,72.16666666666667,6,0
645840,47.166666666666664,12,0
645847,90.0,3,0
645864,64.16666666666667,6,0
645866,55.0,2,0
645876,87.71428571428571,7,0
645880,68.1,10,0
645889,69.5,4,0
645928,90.66666666666667,9,0
645939,82.75,8,0
645948,80.21428571428571,14,0
645950,73.0,5,0
645960,67.16666666666667,12,0
645962,57.4,5,0
645969,81.625,8,0
645997,68.08333333333333,12,0
646004,47.0,3,0
646005,85.0,4,0
646006,78.6,5,0
646015,88.75,12,0
646017,79.75,12,0
646040,82.5,4,0
646053,82.25,12,0
646063,44.6,5,0
646070,94.75,4,0
646071,59.45454545454545,11,0
646074,88.08333333333333,12,0
646085,90.58333333333333,12,0
646090,83.71428571428571,7,0
646091,76.0,1,0
646097,49.333333333333336,3,0
646109,93.0,1,0
646119,50.8,5,0
646131,76.55555555555556,9,0
646138,82.08333333333333,12,0
646169,87.22222222222223,9,0
646173,82.33333333333333,9,0
646178,85.0,3,0
646184,80.75,4,0
646197,93.0,4,0
646202,83.2,5,0
646260,75.33333333333333,3,0
646313,68.91666666666667,12,0
646314,55.0,1,0
646322,75.28571428571429,7,0
646342,80.0,8,0
646344,88.28571428571429,7,0
646351,92.55555555555556,9,0
646352,100.0,1,0
646357,88.91666666666667,12,0
646359,43.333333333333336,9,0
646361,91.0,4,0
646363,93.0,3,0
646367,87.77777777777777,9,0
646391,65.0,2,0
646402,89.83333333333333,12,0
646406,98.4,5,0
646413,53.333333333333336,9,0
646415,41.6,5,0
646418,64.4,5,0
646430,90.0,9,0
646432,76.4,5,0
646459,57.0,1,0
646460,74.5,12,0
646481,84.33333333333333,9,0
646482,45.4,5,0
646484,75.4,5,0
646489,70.57142857142857,7,0
646502,66.66666666666667,3,0
646508,87.77777777777777,9,0
646520,82.75,4,0
646539,80.58333333333333,12,0
646540,93.75,12,0
646547,51.333333333333336,3,0
646551,84.58333333333333,12,0
646553,75.0,4,0
646572,88.66666666666667,9,0
646576,77.22222222222223,9,0
646579,81.6,5,0
646581,38.0,4,0
646589,50.0625,16,0
646618,88.8,5,0
646638,80.08333333333333,12,0
646659,81.2,5,0
646670,72.83333333333333,12,0
646685,87.14285714285714,7,0
646691,77.0,2,0
646700,55.0,2,0
646729,84.66666666666667,9,0
646734,64.5,4,0
646742,62.0,1,0
646750,87.75,12,0
646776,72.2,5,0
646778,87.25,12,0
646781,83.6,5,0
646798,59.4,5,0
646807,85.66666666666667,6,0
646815,78.75,4,0
646836,77.6,5,0
646841,67.5,2,0
646844,52.8,5,0
646852,57.0,5,0
646857,88.33333333333333,9,0
646901,61.8,5,0
646903,72.5,4,0
646905,71.875,8,0
646952,49.666666666666664,6,0
646953,75.0,9,0
646957,53.57142857142857,7,0
646990,88.25,12,0
646998,86.08333333333333,12,0
647005,87.0,3,0
647033,70.0,1,0
647040,78.33333333333333,12,0
647043,69.25,4,0
647045,48.0,1,0
647054,87.77777777777777,9,0
647056,44.8,5,0
647067,83.33333333333333,3,0
647083,70.4,5,0
647102,95.0,9,0
647148,67.81818181818181,11,0
647154,66.41666666666667,12,0
647166,91.0,7,0
647169,92.33333333333333,12,0
647171,68.0,1,0
647179,78.5,2,0
647195,97.77777777777777,9,0
647200,71.8,5,0
647210,80.0,1,0
647215,75.0,7,0
647217,89.0,1,0
647218,56.166666666666664,6,0
647227,51.2,5,0
647305,78.25,4,0
647312,1.0,1,0
647320,85.83333333333333,12,0
647324,88.0,12,0
647339,85.0,2,0
647345,55.0,1,0
647346,85.6,5,0
647348,69.0,2,0
647358,92.5,2,0
647368,70.0,3,0
647373,84.57142857142857,7,0
647385,70.6,5,0
647391,75.58333333333333,12,0
647393,60.2,5,0
647395,89.4,5,0
647398,73.66666666666667,12,0
647399,86.58333333333333,12,0
647406,64.0,2,0
647417,82.66666666666667,3,0
647425,71.58333333333333,12,0
647432,57.0,1,0
647464,84.7,10,0
647466,81.75,4,0
647479,46.22222222222222,9,0
647485,71.75,12,0
647488,69.0,7,0
647496,80.0909090909091,11,0
647502,51.0,5,0
647518,70.5,2,0
647525,66.0,1,0
647553,68.8,5,0
647565,75.0,1,0
647593,84.125,8,0
647604,47.4,5,0
647605,91.85714285714286,7,0
647612,54.0,7,0
647614,92.5,2,0
647645,74.5,4,0
647647,60.857142857142854,7,0
647654,58.5,2,0
647684,44.0,1,0
647711,28.666666666666668,3,0
647735,17.5,2,0
647761,91.66666666666667,9,0
647762,77.8,5,0
647763,81.33333333333333,9,0
647764,44.2,5,0
647765,75.0,12,0
647774,100.0,1,0
647784,38.5,2,0
647803,67.4,5,0
647841,70.91666666666667,12,0
647850,82.5,8,0
647865,59.07692307692308,13,0
647869,96.0,2,0
647879,68.33333333333333,6,0
647883,75.0,5,0
647888,83.08333333333333,12,0
647893,86.22222222222223,9,0
647898,91.66666666666667,12,0
647910,37.333333333333336,3,0
647915,82.0,1,0
647916,74.5,4,0
647919,84.25,4,0
647937,88.0,7,0
647945,75.83333333333333,12,0
647967,59.8,5,0
647982,61.4,5,0
647983,69.75,4,0
647986,79.5,8,0
647987,74.8,10,0
647988,85.0,4,0
648001,88.5,4,0
648023,70.0,7,0
648027,84.0,12,0
648037,88.08333333333333,12,0
648038,76.5,12,0
648040,89.58333333333333,12,0
648049,78.75,8,0
648058,46.0,1,0
648063,73.6,5,0
648082,100.0,1,0
648083,82.44444444444444,9,0
648085,67.25,8,0
648086,78.83333333333333,12,0
648090,87.75,4,0
648091,78.75,4,0
648100,85.55555555555556,9,0
648105,90.41666666666667,12,0
648110,,1,0
648114,73.66666666666667,12,0
648116,72.0,12,0
648117,62.111111111111114,9,0
648119,34.0,2,0
648120,36.5,2,0
648127,27.5,2,0
648130,53.0,5,0
648131,1.0,1,0
648135,78.4,5,0
648136,85.0,4,0
648140,71.04761904761905,21,0
648161,81.16666666666667,6,0
648172,88.85714285714286,7,0
648178,87.77777777777777,9,0
648182,48.8,5,0
648183,88.57142857142857,7,0
648190,64.0,1,0
648194,76.4,5,0
648201,49.25,4,0
648207,48.888888888888886,9,0
648244,58.0,2,0
648250,67.0,1,0
648254,74.41666666666667,12,0
648257,53.333333333333336,3,0
648262,55.2,5,0
648269,73.0,7,0
648274,93.55555555555556,9,0
648279,72.44444444444444,9,0
648285,76.38461538461539,13,0
648287,74.81818181818181,11,0
648310,65.4,5,0
648311,80.6,5,0
648321,83.33333333333333,12,0
648335,1.0,1,0
648353,66.0,2,0
648354,81.25,4,0
648363,99.33333333333333,9,0
648365,86.75,12,0
648366,85.91666666666667,12,0
648369,80.0,9,0
648370,86.5,4,0
648380,82.77777777777777,9,0
648386,84.5,2,0
648416,56.2,5,0
648419,64.33333333333333,3,0
648422,77.75,4,0
648428,83.42857142857143,7,0
648436,85.25,4,0
648449,81.4,5,0
648455,58.0,1,0
648457,89.8,10,0
648469,94.5,4,0
648470,85.08333333333333,12,0
648476,61.8,5,0
648487,59.8,5,0
648498,82.0,7,0
648508,91.0,4,0
648515,81.0,2,0
648518,84.5,2,0
648519,36.5,2,0
648522,81.25,8,0
648528,73.57142857142857,7,0
648531,83.41666666666667,12,0
648536,73.91666666666667,12,0
648537,75.6,5,0
648543,88.4,5,0
648549,64.6,5,0
648553,63.4,5,0
648564,87.75,12,0
648570,68.28571428571429,7,0
648571,89.91666666666667,12,0
648585,54.2,5,0
648590,66.38095238095238,21,0
648597,60.0,1,0
648613,90.66666666666667,12,0
648649,84.4,5,0
648654,63.0,3,0
648661,76.0,2,0
648676,58.25,4,0
648685,88.5,12,0
648687,91.0,4,0
648693,83.6,5,0
648695,45.0,1,0
648709,87.0,2,0
648713,59.0,5,0
648725,70.0,1,0
648728,53.0,5,0
648750,72.66666666666667,9,0
648751,72.8,5,0
648754,1.0,1,0
648760,56.2,5,0
648766,69.4,5,0
648778,70.0,5,0
648781,78.22222222222223,9,0
648787,91.0,4,0
648804,82.57142857142857,7,0
648807,67.0,5,0
648815,86.75,12,0
648818,71.2,5,0
648841,74.28571428571429,7,0
648843,75.75,4,0
648845,52.0,5,0
648852,25.5,2,0
648854,69.53333333333333,15,0
648868,33.0,1,0
648872,67.0,1,0
648898,83.57142857142857,7,0
648902,88.66666666666667,3,0
648903,69.33333333333333,12,0
648920,76.42857142857143,7,0
648927,72.33333333333333,3,0
648928,28.5,2,0
648942,55.5,4,0
648951,38.0,3,0
648959,62.285714285714285,7,0
648972,68.66666666666667,12,0
648983,88.125,8,0
648985,44.2,5,0
648995,87.0,2,0
649000,100.0,1,0
649001,39.0,4,0
649004,73.66666666666667,12,0
649009,78.5,4,0
649014,77.0,7,0
649018,64.4,5,0
649020,70.0,1,0
649025,74.2,5,0
649026,87.5,2,0
649027,46.333333333333336,3,0
649036,56.0,2,0
649041,45.57142857142857,7,0
649069,91.0,4,0
649078,76.85714285714286,7,0
649079,79.66666666666667,9,0
649084,75.0,12,0
649090,80.28571428571429,7,0
649093,81.91666666666667,12,0
649095,77.5,8,0
649105,91.2,5,0
649110,79.2,5,0
649113,54.0,1,0
649118,75.625,8,0
649119,40.6,5,0
649120,41.0,3,0
