id_student,code_module,code_presentation,total_clicks,active_days,num_unique_sites
653801,EEE,2014J,2093,115,64
653821,CCC,2014J,585,44,24
653824,GGG,2014J,380,20,30
653826,BBB,2014J,42,1,5
653840,BBB,2014J,1589,66,95
653841,FFF,2014J,2716,64,99
653846,FFF,2014J,666,33,56
653848,FFF,2014J,1,1,1
653854,FFF,2014J,6,1,5
653857,FFF,2014J,1629,46,112
653867,GGG,2014J,778,49,44
653870,BBB,2014J,1151,28,69
653887,CCC,2014J,643,26,41
653887,EEE,2014J,1100,47,56
653914,DDD,2014J,441,65,64
653942,DDD,2014J,90,9,25
653943,GGG,2014J,596,27,40
653944,BBB,2014J,29,6,4
653951,BBB,2014J,2116,96,96
653952,BBB,2014J,488,31,45
653958,BBB,2014J,991,57,74
653988,FFF,2014J,391,12,48
653998,CCC,2014J,359,11,25
653998,EEE,2014J,1429,48,43
654000,CCC,2014J,2002,159,99
654001,BBB,2014J,33,4,11
654002,CCC,2014J,912,43,50
654005,BBB,2014J,590,33,61
654016,CCC,2014J,942,45,48
654031,CCC,2014J,3742,78,68
654031,EEE,2014J,1164,68,51
654043,BBB,2014J,483,44,56
654045,FFF,2014J,4472,106,236
654048,FFF,2014J,890,44,68
654062,GGG,2014J,277,12,18
654064,GGG,2014J,1644,103,51
654071,BBB,2014J,317,14,41
654091,DDD,2014J,100,6,14
654094,FFF,2014J,203,11,32
654095,EEE,2014J,25,2,6
654110,DDD,2014J,609,59,104
654112,FFF,2014J,1072,23,58
654114,CCC,2014J,1764,124,79
654114,FFF,2014J,3336,180,175
654125,EEE,2014J,657,34,29
654169,FFF,2014J,3208,104,180
654188,CCC,2014J,955,50,39
654198,EEE,2014J,2258,68,48
654202,CCC,2014J,93,4,8
654202,EEE,2014J,21,4,4
654206,BBB,2014J,916,43,70
654213,EEE,2014J,1196,52,33
654214,BBB,2014J,4,2,3
654217,FFF,2014J,2040,68,97
654228,FFF,2014J,618,30,56
654236,FFF,2014J,2439,93,83
654237,GGG,2014J,2,1,2
654240,EEE,2014J,2279,68,46
654258,CCC,2014J,6,2,3
654260,FFF,2014J,2585,90,148
654265,BBB,2014J,109,9,26
654282,DDD,2014J,334,24,48
654295,CCC,2014J,1001,51,62
654295,EEE,2014J,35,3,6
654321,GGG,2014J,180,8,24
654322,CCC,2014J,3247,172,132
654322,FFF,2014J,1016,31,76
654325,EEE,2014J,36,3,7
654339,FFF,2014J,2154,80,129
654341,DDD,2014J,1351,147,91
654351,FFF,2014J,138,5,26
654369,GGG,2014J,667,38,63
654392,BBB,2014J,1166,52,71
654397,EEE,2014J,885,60,44
654401,DDD,2014J,856,81,85
654404,BBB,2014J,309,27,38
654407,CCC,2014J,2,1,2
654407,FFF,2014J,161,11,26
654414,DDD,2014J,4414,245,163
654415,BBB,2014J,763,43,52
654422,BBB,2014J,31,3,11
654432,FFF,2014J,70,10,18
654441,FFF,2014J,6366,152,199
654443,DDD,2014J,238,38,43
654464,EEE,2014J,122,7,16
654485,EEE,2014J,1903,91,61
654502,DDD,2014J,216,23,34
654504,CCC,2014J,549,37,22
654504,DDD,2014J,201,32,36
654524,BBB,2014J,1234,54,106
654539,CCC,2014J,2127,98,95
654545,BBB,2014J,374,11,40
654547,EEE,2014J,1782,80,70
654563,FFF,2014J,1355,54,88
654565,FFF,2014J,3679,77,129
654578,FFF,2014J,2974,57,115
654585,BBB,2014J,350,32,36
654597,FFF,2014J,3475,109,136
654620,FFF,2014J,49,4,8
654639,BBB,2014J,53,5,26
654646,CCC,2014J,2278,54,77
654657,BBB,2014J,525,21,48
654668,EEE,2014J,1451,110,58
654671,CCC,2014J,98,6,18
654671,FFF,2014J,97,6,27
654676,EEE,2014J,1689,85,56
654677,FFF,2014J,65,6,18
654678,BBB,2014J,381,17,29
654681,GGG,2014J,980,64,53
654684,FFF,2014J,1068,60,73
654692,FFF,2014J,2895,122,110
654698,FFF,2014J,7,2,1
654738,FFF,2014J,222,7,30
654755,CCC,2014J,128,14,14
654755,EEE,2014J,60,9,13
654801,EEE,2014J,1775,94,57
654807,DDD,2014J,4199,171,186
654817,CCC,2014J,529,42,48
654819,FFF,2014J,14417,254,173
654822,EEE,2014J,2409,86,58
654824,FFF,2014J,6225,208,200
654834,FFF,2014J,6396,187,251
654852,FFF,2014J,3242,65,180
654856,BBB,2014J,1505,110,75
654863,DDD,2014J,5,2,5
654867,FFF,2014J,5997,188,243
654876,EEE,2014J,182,8,8
654880,DDD,2014J,488,51,52
654882,DDD,2014J,946,75,93
654888,CCC,2014J,1,1,1
654891,EEE,2014J,2578,149,62
654914,GGG,2014J,787,69,38
654915,CCC,2014J,4063,98,93
654923,BBB,2014J,5,1,3
654925,EEE,2014J,2,1,1
654933,EEE,2014J,1331,42,24
654938,DDD,2014J,101,7,23
654945,GGG,2014J,533,39,43
654947,FFF,2014J,1788,47,106
654958,BBB,2014J,27,4,8
654965,GGG,2014J,1028,39,41
655028,FFF,2014J,474,25,68
655039,DDD,2014J,329,43,54
655051,CCC,2014J,650,26,25
655051,EEE,2014J,58,7,8
655065,GGG,2014J,26,4,7
655084,BBB,2014J,1058,56,81
655086,BBB,2014J,107,9,26
655088,FFF,2014J,346,19,38
655108,CCC,2014J,1626,135,81
655113,FFF,2014J,205,14,36
655115,FFF,2014J,5252,132,187
655124,FFF,2014J,518,25,60
655127,FFF,2014J,3825,151,202
655128,DDD,2014J,3257,233,165
655136,DDD,2014J,508,53,74
655152,BBB,2014J,119,17,25
655155,BBB,2014J,231,16,42
655201,GGG,2014J,143,9,18
655230,BBB,2014J,327,19,45
655242,EEE,2014J,1147,66,51
655293,CCC,2014J,73,10,13
655296,BBB,2014J,558,67,51
655314,BBB,2014J,1704,90,83
655322,DDD,2014J,1294,90,105
655342,BBB,2014J,1669,38,93
655353,CCC,2014J,4231,203,105
655353,FFF,2014J,5159,211,106
655362,DDD,2014J,551,61,84
655376,GGG,2014J,352,21,31
655378,CCC,2014J,2202,82,63
655386,FFF,2014J,5208,188,242
655390,CCC,2014J,2149,92,96
655396,EEE,2014J,1748,80,55
655406,BBB,2014J,72,4,19
655408,CCC,2014J,282,16,26
655412,FFF,2014J,3400,88,148
655416,FFF,2014J,164,21,29
655445,FFF,2014J,2392,116,157
655460,BBB,2014J,164,9,22
655468,EEE,2014J,8,4,2
655471,BBB,2014J,1538,63,89
655484,CCC,2014J,147,7,10
655484,EEE,2014J,61,13,8
655492,FFF,2014J,42,5,10
655498,CCC,2014J,2019,124,66
655498,EEE,2014J,1990,111,60
655546,BBB,2014J,5015,205,116
655547,BBB,2014J,672,34,53
655556,GGG,2014J,481,19,23
655558,EEE,2014J,285,13,14
655569,FFF,2014J,3045,98,126
655572,BBB,2014J,212,16,37
655585,DDD,2014J,895,87,100
655600,DDD,2014J,2080,159,142
655605,BBB,2014J,10,6,4
655609,EEE,2014J,1976,94,66
655613,BBB,2014J,391,26,46
655625,GGG,2014J,8,1,4
655629,FFF,2014J,304,10,40
655662,BBB,2014J,12,2,4
655668,BBB,2014J,583,28,75
655680,EEE,2014J,1413,98,46
655720,FFF,2014J,3,1,2
655764,EEE,2014J,2341,158,67
655794,EEE,2014J,2461,109,63
655796,FFF,2014J,1752,62,80
655806,DDD,2014J,502,46,57
655816,DDD,2014J,1807,135,211
655828,BBB,2014J,722,50,81
655834,DDD,2014J,718,64,89
655852,FFF,2014J,213,10,43
655865,EEE,2014J,2491,188,78
655869,EEE,2014J,1605,85,50
655890,CCC,2014J,4824,165,137
655910,DDD,2014J,95,15,28
655919,CCC,2014J,2715,109,71
655924,EEE,2014J,2802,122,80
655927,CCC,2014J,965,107,85
655927,FFF,2014J,1759,93,122
655930,DDD,2014J,1011,94,128
655954,GGG,2014J,1057,75,56
655972,DDD,2014J,235,23,30
655973,CCC,2014J,675,65,47
655973,EEE,2014J,829,87,44
655981,FFF,2014J,2286,67,108
655988,CCC,2014J,591,36,30
656010,EEE,2014J,1153,52,44
656014,GGG,2014J,35,7,14
656026,CCC,2014J,44,5,13
656029,FFF,2014J,535,34,39
656053,GGG,2014J,410,23,45
656057,EEE,2014J,2654,138,68
656065,FFF,2014J,2951,110,136
656067,BBB,2014J,117,11,21
656068,EEE,2014J,32,1,7
656073,DDD,2014J,295,33,47
656079,DDD,2014J,153,11,36
656086,FFF,2014J,2073,63,77
656089,BBB,2014J,697,32,48
656092,FFF,2014J,3549,169,177
656107,FFF,2014J,42,5,15
656111,GGG,2014J,39,3,10
656115,DDD,2014J,75,8,8
656122,BBB,2014J,283,18,21
656131,FFF,2014J,5268,151,192
656134,EEE,2014J,1474,63,55
656145,FFF,2014J,202,19,22
656150,FFF,2014J,379,4,38
656158,FFF,2014J,4315,133,172
656159,FFF,2014J,5513,152,221
656164,DDD,2014J,1068,114,83
656165,FFF,2014J,3863,85,113
656175,DDD,2014J,136,10,19
656181,BBB,2014J,390,10,42
656183,DDD,2014J,1730,111,115
656187,BBB,2014J,281,16,44
656190,BBB,2014J,808,26,64
656193,DDD,2014J,421,45,67
656194,BBB,2014J,29,8,10
656196,BBB,2014J,204,10,24
656197,BBB,2014J,2099,88,103
656200,BBB,2014J,426,24,47
656203,CCC,2014J,501,66,21
656203,EEE,2014J,3,1,1
656204,BBB,2014J,143,15,24
656206,BBB,2014J,79,11,18
656208,BBB,2014J,169,17,32
656217,BBB,2014J,215,23,40
656222,BBB,2014J,219,13,21
656227,BBB,2014J,1325,44,96
656234,FFF,2014J,4089,140,224
656253,BBB,2014J,347,17,37
656276,BBB,2014J,103,13,23
656277,CCC,2014J,2582,105,115
656280,DDD,2014J,102,16,28
656287,CCC,2014J,1626,116,65
656323,FFF,2014J,2557,103,55
656340,CCC,2014J,793,68,67
656347,CCC,2014J,419,23,35
656347,EEE,2014J,1388,79,57
656352,BBB,2014J,940,57,84
656353,FFF,2014J,4789,154,138
656360,FFF,2014J,1268,43,84
656373,BBB,2014J,1223,69,95
656386,BBB,2014J,2513,60,88
656393,DDD,2014J,496,49,57
656412,BBB,2014J,20,2,6
656414,FFF,2014J,3276,137,121
656436,FFF,2014J,1227,49,113
656438,GGG,2014J,431,27,35
656441,FFF,2014J,2,1,2
656446,EEE,2014J,1170,61,54
656453,BBB,2014J,20,3,2
656454,DDD,2014J,1107,85,89
656455,BBB,2014J,3,1,3
656459,DDD,2014J,178,7,30
656472,BBB,2014J,22,2,8
656475,BBB,2014J,212,18,26
656481,BBB,2014J,1342,63,88
656494,BBB,2014J,289,12,49
656496,DDD,2014J,661,70,81
656506,GGG,2014J,801,39,33
656510,FFF,2014J,225,9,31
656522,BBB,2014J,61,11,21
656526,DDD,2014J,669,83,111
656529,FFF,2014J,4959,99,139
656535,EEE,2014J,1,1,1
656539,CCC,2014J,319,27,33
656540,BBB,2014J,1133,83,76
656543,GGG,2014J,440,18,39
656549,BBB,2014J,257,26,31
656553,EEE,2014J,2121,66,42
656557,BBB,2014J,1562,115,96
656566,BBB,2014J,845,39,49
656576,BBB,2014J,17,2,5
656578,EEE,2014J,1324,77,50
656579,FFF,2014J,5876,95,159
656607,FFF,2014J,3559,102,140
656622,FFF,2014J,14,1,3
656634,CCC,2014J,254,11,27
656637,GGG,2014J,2,1,1
656642,CCC,2014J,578,37,36
656651,FFF,2014J,1988,144,105
656677,FFF,2014J,29,4,8
656681,BBB,2014J,1284,82,86
656682,DDD,2014J,162,18,22
656683,CCC,2014J,2853,142,86
656693,FFF,2014J,355,12,50
656698,BBB,2014J,938,35,67
656711,BBB,2014J,348,20,47
656734,FFF,2014J,7120,186,229
656755,BBB,2014J,9,3,2
656756,GGG,2014J,1813,105,61
656766,DDD,2014J,536,87,89
656784,BBB,2014J,820,41,71
656791,FFF,2014J,7482,208,184
656800,FFF,2014J,443,26,46
656815,EEE,2014J,1631,91,39
656825,EEE,2014J,44,5,8
656826,DDD,2014J,204,27,26
656854,EEE,2014J,1597,61,60
656873,BBB,2014J,1742,68,102
656882,FFF,2014J,5312,174,161
656906,EEE,2014J,111,6,6
656915,BBB,2014J,1977,89,96
656929,CCC,2014J,452,24,29
656929,EEE,2014J,315,22,22
656934,DDD,2014J,1117,100,113
656936,GGG,2014J,1082,62,55
656954,CCC,2014J,226,19,24
656954,EEE,2014J,434,29,26
656987,DDD,2014J,427,53,55
656988,FFF,2014J,1596,71,72
656990,BBB,2014J,4956,115,108
656996,FFF,2014J,2138,102,106
657002,EEE,2014J,1429,107,48
657032,BBB,2014J,1399,89,91
657045,GGG,2014J,408,28,27
657048,CCC,2014J,556,58,39
657048,FFF,2014J,2481,93,117
657050,CCC,2014J,4334,155,108
657062,EEE,2014J,2115,95,64
657071,DDD,2014J,59,7,12
657077,DDD,2014J,1636,165,117
657091,EEE,2014J,302,23,30
657093,GGG,2014J,241,19,27
657099,BBB,2014J,112,18,21
657118,FFF,2014J,2,1,2
657128,EEE,2014J,1671,64,55
657145,CCC,2014J,1347,83,67
657181,FFF,2014J,131,14,26
657184,FFF,2014J,120,3,23
657194,EEE,2014J,3255,147,77
657196,EEE,2014J,2113,84,52
657209,EEE,2014J,1680,73,50
657210,CCC,2014J,196,5,16
657210,EEE,2014J,160,5,10
657211,CCC,2014J,5,1,2
657211,FFF,2014J,12,2,7
657220,FFF,2014J,3548,120,132
657226,EEE,2014J,699,49,39
657231,GGG,2014J,153,8,21
657245,DDD,2014J,1026,77,125
657285,CCC,2014J,748,28,35
657290,BBB,2014J,1608,99,90
657293,BBB,2014J,781,49,88
657319,CCC,2014J,31,1,14
657319,EEE,2014J,1298,51,60
657327,GGG,2014J,4,2,3
657330,FFF,2014J,3676,119,173
657344,FFF,2014J,4032,186,160
657351,GGG,2014J,126,7,12
657352,CCC,2014J,514,38,34
665414,CCC,2014J,484,33,53
669530,CCC,2014J,8165,119,90
669530,DDD,2014B,825,72,122
669530,DDD,2014J,19,11,4
674193,DDD,2014J,68,14,25
674201,BBB,2014J,179,7,30
674206,DDD,2014J,722,39,53
674214,BBB,2014J,692,37,63
674222,FFF,2014J,4348,149,148
674226,FFF,2014J,2664,78,117
674236,FFF,2014J,3259,67,132
674253,EEE,2014J,1470,73,55
674260,FFF,2014J,822,29,52
674262,FFF,2014J,6976,244,231
674276,BBB,2014J,1573,40,79
674277,DDD,2014J,5,2,2
674278,DDD,2014J,312,15,31
674290,BBB,2014J,1877,91,105
674296,EEE,2014J,85,5,16
674319,BBB,2014J,155,11,32
674320,FFF,2014J,2691,111,109
674322,BBB,2014J,282,19,31
674323,BBB,2014J,61,4,19
674340,GGG,2014J,50,9,8
674349,BBB,2014J,1658,72,103
674359,GGG,2014J,693,64,40
674387,FFF,2014J,5134,131,259
674388,DDD,2014J,532,50,91
674393,DDD,2014J,630,42,33
674406,FFF,2014J,1995,76,105
674419,DDD,2014J,88,9,13
674430,CCC,2014J,1391,59,43
674430,EEE,2014J,1305,54,42
674437,DDD,2014J,291,55,34
674440,DDD,2014J,469,83,86
674451,FFF,2014J,3012,131,124
674457,EEE,2014J,37,3,9
674467,GGG,2014J,117,14,15
674469,DDD,2014J,61,5,22
674471,GGG,2014J,478,44,36
674478,FFF,2014J,1115,55,40
674481,GGG,2014J,537,19,36
674484,FFF,2014J,5165,175,212
674495,BBB,2014J,954,83,73
674497,CCC,2014J,945,62,60
674497,FFF,2014J,2451,83,119
674509,FFF,2014J,10147,197,225
674541,CCC,2014J,13991,261,120
674563,GGG,2014J,496,51,41
674568,GGG,2014J,399,26,30
674576,BBB,2014J,2077,76,85
674584,FFF,2014J,3102,114,180
674594,FFF,2014J,1479,49,78
674605,BBB,2014J,1312,33,84
674616,BBB,2014J,37,9,10
674617,FFF,2014J,18,2,6
674640,GGG,2014J,235,11,26
674644,FFF,2014J,3429,98,111
674651,DDD,2014J,726,81,113
674657,FFF,2014J,2639,109,122
674671,FFF,2014J,4170,98,177
674691,FFF,2014J,6206,182,231
674694,FFF,2014J,4740,81,100
674699,CCC,2014J,1249,91,72
674699,FFF,2014J,2955,119,151
674710,GGG,2014J,43,4,12
674720,EEE,2014J,318,17,27
674746,BBB,2014J,183,5,21
674747,EEE,2014J,1961,107,51
674748,BBB,2014J,304,15,23
674750,GGG,2014J,4,1,2
674751,FFF,2014J,5161,122,139
674758,BBB,2014J,46,4,11
674766,GGG,2014J,271,31,34
674784,BBB,2014J,551,32,56
674808,CCC,2014J,674,46,56
674808,EEE,2014J,1023,43,62
674831,FFF,2014J,2828,132,116
674853,EEE,2014J,1144,62,54
674870,FFF,2014J,7298,173,184
674879,DDD,2014J,1239,100,98
674882,CCC,2014J,499,43,55
674882,EEE,2014J,492,43,39
674888,EEE,2014J,352,25,16
674889,EEE,2014J,654,49,39
674890,GGG,2014J,967,78,53
674921,FFF,2014J,5102,137,162
674922,BBB,2014J,526,31,57
674927,GGG,2014J,264,10,22
674939,GGG,2014J,199,15,27
674941,EEE,2014J,2139,136,51
674960,BBB,2014J,198,15,26
674965,CCC,2014J,1036,23,76
674983,GGG,2014J,169,11,22
674989,DDD,2014J,489,53,69
674997,DDD,2014J,645,66,66
675021,FFF,2014J,5703,105,210
675042,BBB,2014J,881,47,83
675050,DDD,2014J,199,30,19
675052,DDD,2014J,29,1,6
675054,CCC,2014J,1750,74,56
675054,FFF,2014J,2509,103,125
675059,BBB,2014J,53,3,15
675062,DDD,2014J,1877,143,126
675063,CCC,2014J,599,62,72
675085,BBB,2014J,2143,96,88
675094,BBB,2014J,290,20,37
675096,BBB,2014J,1924,93,88
675111,CCC,2014J,1521,108,77
675144,DDD,2014J,506,47,69
675159,BBB,2014J,3387,131,122
675162,EEE,2014J,937,32,47
675165,BBB,2014J,12,2,6
675193,FFF,2014J,2655,123,124
675223,BBB,2014J,832,79,71
675225,FFF,2014J,3016,111,165
675231,BBB,2014J,826,46,79
675233,FFF,2014J,6952,166,192
675242,GGG,2014J,702,44,34
675247,GGG,2014J,516,25,44
675253,DDD,2014J,97,12,18
675256,DDD,2014J,2483,78,146
675261,FFF,2014J,2035,67,114
675264,GGG,2014J,747,58,50
675273,FFF,2014J,1594,72,94
675279,FFF,2014J,6463,189,159
675315,FFF,2014J,4464,172,114
675328,FFF,2014J,2938,94,144
675337,EEE,2014J,27,3,5
675337,FFF,2014J,255,7,29
675365,EEE,2014J,2448,88,67
675374,CCC,2014J,947,58,48
675374,EEE,2014J,1257,62,53
675383,CCC,2014J,2284,122,103
675391,EEE,2014J,96,5,9
675396,CCC,2014J,3466,111,122
675441,CCC,2014J,26,2,9
675441,EEE,2014J,45,2,12
675442,CCC,2014J,377,9,22
675442,EEE,2014J,290,8,18
675450,EEE,2014J,1911,63,57
675471,DDD,2014J,13,4,5
675474,FFF,2014J,1056,35,59
675477,CCC,2014J,1360,49,58
675486,FFF,2014J,811,39,61
675493,DDD,2014J,324,36,59
675495,CCC,2014J,675,33,49
675495,EEE,2014J,393,31,25
675504,CCC,2014J,5639,115,89
675514,FFF,2014J,280,23,31
675516,DDD,2014J,579,69,69
675526,BBB,2014J,1526,99,78
675537,EEE,2014J,1372,99,48
675539,DDD,2014J,1576,112,113
675566,FFF,2014J,1929,76,97
675576,BBB,2014J,817,32,68
675577,FFF,2014J,1592,85,80
675578,GGG,2014J,929,85,51
675636,FFF,2014J,4980,197,160
675638,CCC,2014J,1236,92,58
675638,DDD,2014J,32,7,8
675656,DDD,2014J,53,4,14
675663,EEE,2014J,765,37,35
675671,BBB,2014J,44,3,12
675699,DDD,2014J,195,29,21
675710,FFF,2014J,3850,142,201
675728,BBB,2014J,126,22,30
675750,BBB,2014J,192,28,30
675760,CCC,2014J,2556,74,78
675773,EEE,2014J,765,55,38
675807,BBB,2014J,742,57,72
675811,GGG,2014J,3203,174,63
675818,FFF,2014J,92,5,24
675823,CCC,2014J,1307,62,69
675824,FFF,2014J,95,6,21
675840,EEE,2014J,2571,132,76
675843,FFF,2014J,681,33,49
675848,GGG,2014J,493,54,40
675853,EEE,2014J,163,15,16
675875,CCC,2014J,3127,85,100
675879,GGG,2014J,37,3,8
675880,GGG,2014J,24,2,6
675888,GGG,2014J,14,1,4
675891,GGG,2014J,723,66,47
675902,CCC,2014J,594,23,28
675915,CCC,2014J,1363,66,83
675919,DDD,2014J,926,81,84
675922,BBB,2014J,106,6,22
675924,GGG,2014J,759,48,55
675929,BBB,2014J,19,4,7
675945,DDD,2014J,7,1,5
675947,FFF,2014J,412,14,53
675949,GGG,2014J,627,35,39
675972,EEE,2014J,356,17,16
675989,FFF,2014J,6268,268,204
675993,DDD,2014J,463,58,88
675996,GGG,2014J,28,2,5
676007,FFF,2014J,1832,114,125
676010,DDD,2014J,909,25,50
676011,BBB,2014J,43,2,11
676025,EEE,2014J,32,2,5
676034,GGG,2014J,152,10,19
676040,FFF,2014J,1000,28,77
676064,FFF,2014J,4374,151,137
676071,GGG,2014J,382,51,33
676084,EEE,2014J,1553,83,49
676087,DDD,2014J,2569,186,147
676103,FFF,2014J,3043,78,127
676138,CCC,2014J,49,9,12
676138,DDD,2014J,377,42,51
676139,FFF,2014J,1138,29,99
676150,CCC,2014J,10,4,4
676150,EEE,2014J,77,6,8
676151,BBB,2014J,4929,239,105
676155,DDD,2014J,796,65,64
676169,BBB,2014J,47,5,22
676176,BBB,2014J,985,60,73
676190,FFF,2014J,5423,165,198
676194,FFF,2014J,1,1,1
676204,DDD,2014J,23,6,6
676258,BBB,2014J,46,5,13
676265,FFF,2014J,3546,121,162
676272,FFF,2014J,1209,27,65
676303,FFF,2014J,2062,75,118
676322,BBB,2014J,644,58,57
676333,EEE,2014J,1728,69,53
676368,DDD,2014J,88,6,19
676373,DDD,2014J,527,44,66
676378,FFF,2014J,4407,176,200
676387,GGG,2014J,763,41,48
676390,CCC,2014J,1466,55,46
676401,BBB,2014J,1682,63,108
676420,BBB,2014J,138,11,21
676428,BBB,2014J,1106,45,86
676444,FFF,2014J,7074,255,242
676458,FFF,2014J,2067,82,122
676459,FFF,2014J,4404,162,207
676469,CCC,2014J,144,16,8
676478,FFF,2014J,3472,116,219
676482,EEE,2014J,3555,182,68
676492,FFF,2014J,6337,181,204
676498,DDD,2014J,564,53,83
676503,CCC,2014J,3627,118,112
676516,DDD,2014J,2540,185,143
676526,CCC,2014J,244,21,26
676538,CCC,2014J,747,87,71
676538,DDD,2014J,604,88,98
676546,AAA,2014J,321,27,29
676553,DDD,2014J,740,93,94
676589,DDD,2014J,980,111,91
676596,DDD,2014J,434,71,89
676600,FFF,2014J,622,29,67
676604,BBB,2014J,661,33,73
676610,FFF,2014J,4822,139,147
676611,EEE,2014J,524,51,32
676626,FFF,2014J,4244,116,160
676627,FFF,2014J,321,13,38
676633,BBB,2014J,2420,138,99
676642,DDD,2014J,62,7,10
676650,CCC,2014J,2354,242,106
676676,EEE,2014J,2439,96,54
676705,BBB,2014J,1015,58,82
676722,EEE,2014J,2159,103,63
676724,EEE,2014J,1461,60,52
676739,GGG,2014J,7,4,2
676750,BBB,2014J,554,42,65
676760,CCC,2014J,52,4,13
676766,DDD,2014J,364,49,45
676783,CCC,2014J,294,21,18
676787,DDD,2014J,2977,203,129
676805,EEE,2014J,1997,81,53
676807,DDD,2014J,832,60,58
676809,DDD,2014J,377,37,66
676812,EEE,2014J,271,15,22
676834,EEE,2014J,3802,112,66
676852,DDD,2014J,1665,152,139
676865,DDD,2014J,643,80,100
676866,FFF,2014J,3736,125,116
676882,FFF,2014J,3811,123,117
676898,BBB,2014J,763,40,66
676903,DDD,2014J,357,54,43
676909,CCC,2014J,524,36,42
676916,CCC,2014J,1853,101,87
676948,BBB,2014J,385,38,46
676962,BBB,2014J,213,23,40
676963,DDD,2014J,1013,89,104
676964,CCC,2014J,5288,192,121
676964,DDD,2014J,4845,214,163
677004,BBB,2014J,869,45,77
677006,CCC,2014J,1583,100,74
677018,CCC,2014J,2158,99,72
677018,EEE,2014J,1433,82,43
677022,GGG,2014J,68,8,16
677025,GGG,2014J,678,38,47
677040,EEE,2014J,1618,90,52
677049,EEE,2014J,112,9,16
677066,GGG,2014J,350,29,32
677081,FFF,2014J,320,13,39
677085,CCC,2014J,1062,74,71
677085,FFF,2014J,2378,118,116
677089,CCC,2014J,2427,103,74
677111,FFF,2014J,5108,122,182
677138,FFF,2014J,4320,142,168
677150,GGG,2014J,577,33,35
677154,BBB,2014J,246,29,41
677155,FFF,2014J,5529,146,141
677167,FFF,2014J,4293,96,155
677184,GGG,2014J,122,7,12
677186,AAA,2014J,636,43,53
677189,EEE,2014J,2571,123,67
677197,EEE,2014J,1855,64,48
677201,BBB,2014J,605,46,60
677203,BBB,2014J,1061,75,86
677206,FFF,2014J,3301,107,131
677216,GGG,2014J,232,13,31
677221,FFF,2014J,6917,171,188
677232,EEE,2014J,1282,44,38
677235,FFF,2014J,866,36,48
677250,EEE,2014J,159,4,21
677270,CCC,2014J,151,2,18
677270,DDD,2014J,15,2,4
677281,AAA,2014J,126,17,26
677316,DDD,2014J,371,33,41
677327,FFF,2014J,560,18,22
677338,BBB,2014J,186,14,36
677349,CCC,2014J,2498,141,87
677356,GGG,2014J,277,22,25
677374,DDD,2014J,526,31,54
677382,FFF,2014J,4024,63,125
677400,FFF,2014J,4064,139,133
677433,GGG,2014J,607,22,31
677436,FFF,2014J,2852,104,127
677444,DDD,2014J,355,23,38
677456,FFF,2014J,5696,163,191
677457,EEE,2014J,1359,45,48
677459,CCC,2014J,2095,73,75
677459,EEE,2014J,2180,84,53
677462,BBB,2014J,527,44,63
677463,GGG,2014J,397,27,33
677486,FFF,2014J,1193,49,88
677491,GGG,2014J,1354,72,51
677498,BBB,2014J,942,55,83
677507,EEE,2014J,292,17,9
677546,FFF,2014J,2611,96,112
677551,GGG,2014J,10,4,5
677579,DDD,2014J,547,71,72
677582,FFF,2014J,1445,85,74
677601,DDD,2014J,167,22,33
677606,DDD,2014J,590,68,46
677608,FFF,2014J,2476,35,85
677629,DDD,2014J,269,32,34
677630,BBB,2014J,133,16,22
677631,EEE,2014J,243,26,18
677632,DDD,2014J,218,26,36
677641,CCC,2014J,4379,208,91
677643,FFF,2014J,92,3,18
677655,FFF,2014J,4453,136,146
677687,FFF,2014J,527,48,67
677701,FFF,2014J,624,27,45
677711,EEE,2014J,384,11,10
677741,CCC,2014J,1768,94,62
677741,EEE,2014J,1552,126,58
677748,FFF,2014J,4487,104,127
677767,FFF,2014J,1934,65,107
677772,EEE,2014J,30,6,6
677776,EEE,2014J,225,12,13
677782,FFF,2014J,254,13,28
677828,FFF,2014J,7,1,3
677832,DDD,2014J,910,88,104
677833,FFF,2014J,5114,83,128
677846,BBB,2014J,1018,24,69
677867,FFF,2014J,2959,65,87
677869,FFF,2014J,890,23,52
677873,BBB,2014J,2008,64,101
677877,BBB,2014J,854,43,60
677879,BBB,2014J,215,24,28
677887,CCC,2014J,210,12,45
677892,BBB,2014J,1157,38,82
677897,EEE,2014J,1218,66,55
677900,EEE,2014J,2124,101,63
677922,BBB,2014J,542,36,52
677928,GGG,2014J,747,31,38
677947,EEE,2014J,743,27,28
677988,DDD,2014J,19,3,11
677997,BBB,2014J,279,9,27
678004,GGG,2014J,728,49,61
678005,FFF,2014J,310,16,39
678009,GGG,2014J,1053,93,62
678015,EEE,2014J,2120,108,68
678016,BBB,2014J,6,1,5
678025,BBB,2014J,2272,133,116
678026,EEE,2014J,837,65,44
678038,BBB,2014J,279,15,45
678041,DDD,2014J,506,75,106
678044,FFF,2014J,173,10,23
678057,BBB,2014J,1496,49,98
678058,DDD,2014J,261,32,56
678065,DDD,2014J,544,60,83
678080,BBB,2014J,176,8,22
678085,BBB,2014J,285,12,39
678088,FFF,2014J,7386,252,134
678089,CCC,2014J,6604,244,79
678090,CCC,2014J,4,2,1
678090,FFF,2014J,3,3,1
678102,DDD,2014J,1488,113,130
678105,BBB,2014J,1196,57,83
678107,BBB,2014J,137,8,22
